"calendarYear","metric","med","min","max"
2007-01-01,"RD",0,0,0.0234520371308732
2007-01-01,"SA",0.0716179548417769,0,0.261964269072258
2007-01-01,"operatingMargin",0.088384551044417,0,0.218896318623488
2007-01-01,"ROE",0.193424232245005,-0.282416104767344,0.633212165872182
2007-01-01,"ROIC",0.126031507876969,-0.0668182208137549,0.288436250557582
2007-01-01,"CAPEX",0.038183872487383,0,0.183648840597679
2007-01-01,"debt",0.483599814884837,0.113678723258122,0.744959091716861
2007-01-01,"netRepurchasesRevenue",0,-0.0135333735384482,0.0488471657976523
2007-01-01,"netInterestExptoOpInc",0,-0.0525521074819607,0
2008-01-01,"RD",0,0,0.0267785126633328
2008-01-01,"SA",0.0723464658255275,0,0.240707812655024
2008-01-01,"operatingMargin",0.0670088466246472,-0.0618203756287598,0.208498159157342
2008-01-01,"ROE",0.201330633497252,-0.300367640051668,0.814411724155802
2008-01-01,"ROIC",0.118817208547917,-0.0999780241259374,0.330559748570476
2008-01-01,"CAPEX",0.040794287188898,0.00665109222070006,0.22445501344331
2008-01-01,"debt",0.524492652204339,0.181038955589394,0.79747713056932
2008-01-01,"netRepurchasesRevenue",0,-0.0382757643386214,0.0404455958687538
2008-01-01,"netInterestExptoOpInc",0,-0.210417080785032,0.0166666656318638
2009-01-01,"RD",0,0,0.0273375875975659
2009-01-01,"SA",0.0821280991735537,0,0.256415133999873
2009-01-01,"operatingMargin",0.0489001320392368,-0.0551947254156658,0.234150641133671
2009-01-01,"ROE",0.109912896429469,-0.247356035053291,0.567934054194758
2009-01-01,"ROIC",0.064933991632415,-0.07551507487344,0.286035462410476
2009-01-01,"CAPEX",0.0428812778375058,0.00773107460236719,0.229591174561973
2009-01-01,"debt",0.45315028933978,0.142860822149756,0.782281035611878
2009-01-01,"netRepurchasesRevenue",0,-0.126839033981949,0.000881821448466585
2009-01-01,"netInterestExptoOpInc",-0.035230352303523,-0.341005913444598,0.0637104818081425
2010-01-01,"RD",0,0,0.0248436864038189
2010-01-01,"SA",0.0749367738887609,0,0.240843360868779
2010-01-01,"operatingMargin",0.0798075538487279,-0.0263952212165216,0.196809168448346
2010-01-01,"ROE",0.167123492313032,-0.163584867693951,0.598078025975767
2010-01-01,"ROIC",0.106833982411559,-0.0990514626944848,0.27075205626233
2010-01-01,"CAPEX",0.039198840485627,0.00193586994657425,0.21338194459131
2010-01-01,"debt",0.47103907140988,0.132784229802383,0.749192911727455
2010-01-01,"netRepurchasesRevenue",0,-0.0375118681608697,0.00746111170684241
2010-01-01,"netInterestExptoOpInc",-0.0238314813408214,-0.268165146316711,0.0658847461686483
2011-01-01,"RD",0,0,0.0360108128982429
2011-01-01,"SA",0.0704174249351066,0,0.217604412790977
2011-01-01,"operatingMargin",0.0783374761394643,0,0.370092982482536
2011-01-01,"ROE",0.183990955659446,-0.0918097210099292,0.68842097190698
2011-01-01,"ROIC",0.115257884498161,-0.0482327433572877,0.264294257770703
2011-01-01,"CAPEX",0.0411334033692931,0,0.169775346020706
2011-01-01,"debt",0.456320548343004,0.122143325674444,0.708377647947505
2011-01-01,"netRepurchasesRevenue",0,-0.00386174937246573,0.0456325916299643
2011-01-01,"netInterestExptoOpInc",-0.0536999349409982,-0.36186261569793,0.00450150990938565
2012-01-01,"RD",0,0,0.0290430955470703
2012-01-01,"SA",0.0675516233206517,0,0.208721133479526
2012-01-01,"operatingMargin",0.0760427319470378,0,0.241201487647753
2012-01-01,"ROE",0.149491018787243,-0.142687907825086,0.717901361889692
2012-01-01,"ROIC",0.0929443697885405,-0.0921613362850748,0.278866283968576
2012-01-01,"CAPEX",0.0378485053907232,0,0.208275882666776
2012-01-01,"debt",0.452587992104771,0.114769556294691,0.717406179292125
2012-01-01,"netRepurchasesRevenue",0,-0.00136667360571579,0.0165652997114911
2012-01-01,"netInterestExptoOpInc",-0.0424327541817173,-0.347710396587723,0.03126430278
2013-01-01,"RD",0,0,0.0261858236061044
2013-01-01,"SA",0.0709669646768263,0,0.238516401818622
2013-01-01,"operatingMargin",0.0606103212211879,-0.0325846643819535,0.220852950439098
2013-01-01,"ROE",0.150886489809572,-0.1479243809694,0.717119319224858
2013-01-01,"ROIC",0.0861305006746755,-0.0672077213672418,0.295034599977817
2013-01-01,"CAPEX",0.0422849537394123,0,0.194544859995927
2013-01-01,"debt",0.482268065774639,0.130888329510126,0.750061858240563
2013-01-01,"netRepurchasesRevenue",0,-0.00396198232995857,0.0239527162104803
2013-01-01,"netInterestExptoOpInc",-0.0544583966003319,-0.360843451948895,0.0704057265330203
2014-01-01,"RD",0,0,0.0227768081649766
2014-01-01,"SA",0.0665394736182842,0,0.239695787429101
2014-01-01,"operatingMargin",0.0612963915429556,-0.0165236162104649,0.181691972529473
2014-01-01,"ROE",0.154854064423009,-0.155482900185391,0.853708260432078
2014-01-01,"ROIC",0.0881031142336842,-0.0504898224408282,0.279852187940367
2014-01-01,"CAPEX",0.0453328219389744,0,0.159003047462858
2014-01-01,"debt",0.503731525784558,0.120139305789277,0.813433331459932
2014-01-01,"netRepurchasesRevenue",0,-0.00258854404929318,0.0401790783735199
2014-01-01,"netInterestExptoOpInc",-0.0704415829821921,-0.432857168022801,0.092265020280123
2015-01-01,"RD",0,0,0.024992590676821
2015-01-01,"SA",0.0766431691649066,0,0.239986953685584
2015-01-01,"operatingMargin",0.0571917778579038,-0.103853464662174,0.172520661157025
2015-01-01,"ROE",0.114565201903544,-0.660666234129108,0.936388860567204
2015-01-01,"ROIC",0.0674792528319972,-0.214079217904897,0.218635614432219
