"calendarYear","metric","med","min","max"
2011-01-01,"ROIC",0.100675011728514,-0.0465098417397348,0.294494054838247
2011-01-01,"CAPEX",0.11181290838756,0,0.991182112354108
2011-01-01,"debt",0.517572228990348,0.0853483091971384,0.751175456689852
2011-01-01,"netRepurchasesRevenue",0,-0.0502422207176264,0.00532860275086382
2011-01-01,"netInterestExptoOpInc",-0.0538790466481154,-0.412884282351404,0.000106746369628397
2012-01-01,"RD",0,0,0
2012-01-01,"SA",0.0603205496336492,0,0.211576151644775
2012-01-01,"operatingMargin",0.108062932795628,-0.117882794171456,0.417868652332427
2012-01-01,"ROE",0.0825952107307527,-0.496135564523479,0.514550433394828
2012-01-01,"ROIC",0.0684250913786802,-0.0909199560691971,0.222425842029679
2012-01-01,"CAPEX",0.162846363695151,0,1.35142660142479
2012-01-01,"debt",0.508886119189401,0.114718298621419,0.687379883008843
2012-01-01,"netRepurchasesRevenue",0,-0.162604162422245,0.00867958581253142
2012-01-01,"netInterestExptoOpInc",-0.0344642289219356,-0.425400165502122,0.0415672996297487
2013-01-01,"RD",0,0,0
2013-01-01,"SA",0.0710504006111492,0.00547399098616218,0.225832387306674
2013-01-01,"operatingMargin",0.0998465842778133,-0.0459515421740574,0.416527369716132
2013-01-01,"ROE",0.103984481313704,-0.519240144440827,0.357428073464358
2013-01-01,"ROIC",0.0764783945049015,-0.0397713804738404,0.182431271759991
2013-01-01,"CAPEX",0.143177790920776,0,1.08569389319036
2013-01-01,"debt",0.512090908584316,0.173202668463679,0.728576254729941
2013-01-01,"netRepurchasesRevenue",0,-0.245126289306776,0.0271930807452251
2013-01-01,"netInterestExptoOpInc",-0.0567515829727153,-0.419509369391073,0.0188929736857561
2014-01-01,"RD",0,0,0
2014-01-01,"SA",0.0618780237132315,0.00480385798208067,0.20835858130366
2014-01-01,"operatingMargin",0.126092898535684,-0.0479802629027272,0.392458694926714
2014-01-01,"ROE",0.0583192293096653,-0.56184506423653,0.424361668827975
2014-01-01,"ROIC",0.0654213193969512,-0.0591993140108881,0.208780475219862
2014-01-01,"CAPEX",0.114895602494186,0,1.14868262114589
2014-01-01,"debt",0.527504490272242,0.173873478096733,0.709399617587201
2014-01-01,"netRepurchasesRevenue",0,-0.353639349992978,0.0382447168617287
2014-01-01,"netInterestExptoOpInc",-0.0751422405336472,-0.513551253053897,0.119756410379851
2015-01-01,"RD",0,0,0
2015-01-01,"SA",0.0939458286255849,0.0088935516128451,0.314456087588526
2015-01-01,"operatingMargin",0,-1.20788028894783,0.323224554058946
2015-01-01,"ROE",-0.041476124641072,-0.902323385294919,0.453069528148842
2015-01-01,"ROIC",0,-0.530877561610116,0.191091055835091
2015-01-01,"CAPEX",0.114182481407227,0.00128579868182991,1.12470155479447
2015-01-01,"debt",0.528418471581013,0.163156845850302,0.853035382802927
2015-01-01,"netRepurchasesRevenue",0,-0.261592520021403,0.0201212876761931
2015-01-01,"netInterestExptoOpInc",0,-0.45205857821666,0.276454510913908
2016-01-01,"RD",0,0,0
2016-01-01,"SA",0.0964128550473397,0.00882625432322661,0.309191185042802
2016-01-01,"operatingMargin",-0.00948109736779441,-0.603868024539279,0.29788804180979
2016-01-01,"ROE",-0.0474891981263227,-0.960592006402042,0.18926436353511
2016-01-01,"ROIC",-0.0216744431195934,-0.307656957052435,0.0997520107695539
2016-01-01,"CAPEX",0.0618765460639066,0,0.703679473217416
2016-01-01,"debt",0.522460483349981,0.177512229544304,0.871833970081614
2016-01-01,"netRepurchasesRevenue",0,-0.542685848067397,0.00404065359376218
2016-01-01,"netInterestExptoOpInc",0.0272421017108863,-0.484302156177156,0.717664964021233
