"calendarYear","metric","med","min","max"
2007-01-01,"RD",0,0,0.000476785872672106
2007-01-01,"SA",0.183889877340421,0.0262974580044469,0.387360767052081
2007-01-01,"operatingMargin",0.0763843956382395,-0.0119353780207182,0.156818544943609
2007-01-01,"ROE",0.212304069633841,-0.320726063194699,0.673404917825959
2007-01-01,"ROIC",0.133588646091462,-0.0325528769707756,0.324488370321329
2007-01-01,"CAPEX",0.0328411600773145,0.00787260454317724,0.107147817546509
2007-01-01,"debt",0.523547342700061,0.249635943652169,0.863462070243911
2007-01-01,"netRepurchasesRevenue",0,-0.0087471752756807,0.072816903648865
2007-01-01,"netInterestExptoOpInc",0,-0.236449693719927,0
2008-01-01,"RD",0,0,0.00196107275371648
2008-01-01,"SA",0.193148605204514,0.0430120206117721,0.398295688263269
2008-01-01,"operatingMargin",0.0519891398608273,-0.122128612267621,0.139269718364024
2008-01-01,"ROE",0.143913315201568,-0.65566233590399,0.636336866902238
2008-01-01,"ROIC",0.10432891131094,-0.275647828225676,0.348303328772184
2008-01-01,"CAPEX",0.0345377597562047,0.00614754148418308,0.0923766271732428
2008-01-01,"debt",0.561261843238587,0.259293644821998,0.941300098303974
2008-01-01,"netRepurchasesRevenue",0.000600561101191326,-0.00291321604749739,0.066010973317992
2008-01-01,"netInterestExptoOpInc",0,-0.195246340308383,0.0760140713844758
2009-01-01,"RD",0,0,0.000526586392140553
2009-01-01,"SA",0.202944777787097,0.0561051098060166,0.405972932097681
2009-01-01,"operatingMargin",0.04438642432756,-0.139239018508852,0.157893227568231
2009-01-01,"ROE",0.111223295256268,-0.465936331853557,0.717692668743611
2009-01-01,"ROIC",0.0821417227903644,-0.176733253173059,0.358622319906109
2009-01-01,"CAPEX",0.0238679242583941,0.00449478183729298,0.0733636130808402
2009-01-01,"debt",0.549193787024702,0.256805264253182,0.925860327714029
2009-01-01,"netRepurchasesRevenue",0,-0.00300087796901874,0.0173545047101878
2009-01-01,"netInterestExptoOpInc",-0.0274422423629776,-0.6038092914139,0.142148461313855
2010-01-01,"RD",0,0,0
2010-01-01,"SA",0.192321820337862,0.0558129908328887,0.397043586907026
2010-01-01,"operatingMargin",0.0715278605186862,-0.0133505903133045,0.16326013657379
2010-01-01,"ROE",0.191587244996328,-0.338864071174647,0.624637066359128
2010-01-01,"ROIC",0.12818515942306,-0.025892860906781,0.401245788287439
2010-01-01,"CAPEX",0.023401297497683,0.00426190050020188,0.062408758837008
2010-01-01,"debt",0.502594048190499,0.250104111429098,0.837455674285825
2010-01-01,"netRepurchasesRevenue",0,-0.00259829838513217,0.0397156793781695
2010-01-01,"netInterestExptoOpInc",-0.0604400548836793,-0.513092882634871,0.0611933159759437
2011-01-01,"RD",0,0,0.00410989263634465
2011-01-01,"SA",0.190141211321387,0.0539843406241338,0.409963306912417
2011-01-01,"operatingMargin",0.0699409905238278,0,0.157283372308746
2011-01-01,"ROE",0.199999987582366,-0.222607527265945,0.699579385981393
2011-01-01,"ROIC",0.128638188788821,0,0.384805136035602
2011-01-01,"CAPEX",0.0282766835796212,0.00766031529431407,0.0651753849940773
2011-01-01,"debt",0.543996258854452,0.274807703817076,0.892208777134907
2011-01-01,"netRepurchasesRevenue",0,-0.00251894850752405,0.0595190312502709
2011-01-01,"netInterestExptoOpInc",-0.0582524275004959,-0.407665341402674,0.0315368480513909
2012-01-01,"RD",0,0,0.00272191592342552
2012-01-01,"SA",0.170722077274557,0.0566506475990583,0.393347295842567
2012-01-01,"operatingMargin",0.0710404559839604,0,0.173387943890219
2012-01-01,"ROE",0.167752382780614,-0.34508545607946,0.701291409320606
2012-01-01,"ROIC",0.120985973637365,-0.0147719406574605,0.38704016711705
2012-01-01,"CAPEX",0.0337392693152326,0.00900594202551983,0.0806132179270887
2012-01-01,"debt",0.548870163891046,0.302015399192295,0.888080167898045
2012-01-01,"netRepurchasesRevenue",0.00014829269871565,-0.00156393538936859,0.0693723279624719
2012-01-01,"netInterestExptoOpInc",-0.0567835806158361,-0.381370835583784,0.0207407400931841
2013-01-01,"RD",0,0,0.00549577549436456
2013-01-01,"SA",0.181397694173087,0.0570435417726372,0.39954431064508
2013-01-01,"operatingMargin",0.0796870518128515,0,0.17088403561164
2013-01-01,"ROE",0.178032578071219,-0.337003911436974,0.673443438392719
2013-01-01,"ROIC",0.129348372309478,0.0123597083109389,0.370855494598847
2013-01-01,"CAPEX",0.0333991815955628,0.0081358569830136,0.0801705490956076
2013-01-01,"debt",0.561187076435073,0.294005148905434,0.854777794189141
2013-01-01,"netRepurchasesRevenue",4.17155853594603e-05,-0.0038390571991199,0.0606892222021237
2013-01-01,"netInterestExptoOpInc",-0.0530044003195997,-0.351234242070543,0.0234880485310299
2014-01-01,"RD",0,0,0.00733069765342886
2014-01-01,"SA",0.175800200072586,0.05554277238088,0.43694182274527
2014-01-01,"operatingMargin",0.0829138033086997,-0.00173473463689905,0.167019500493847
2014-01-01,"ROE",0.190516320504469,-0.40813600044864,0.716903990840115
2014-01-01,"ROIC",0.121918433041575,-0.00425984384320367,0.343820521075624
2014-01-01,"CAPEX",0.0350782484986623,0.00863134785287568,0.0940782988645406
2014-01-01,"debt",0.559150674885574,0.297611054205057,0.864726732928399
2014-01-01,"netRepurchasesRevenue",0.000414570789132876,-0.00388125141545026,0.0759871691382701
2014-01-01,"netInterestExptoOpInc",-0.0464348173347785,-0.332051033144761,0.0107930870265466
2015-01-01,"RD",0,0,0.010876740898747
2015-01-01,"SA",0.184088940267763,0.0562220335142955,0.434582012854082
